;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;
customers_in_queue; 20.54;51.38;224.06;109.72;36.8;44.88;19.94;19.04;55.34;8.9;267.96;19.8;302.7;73.04;36.42;28.0;24.12;105.22;122.3;123.54;29.56;12.08;26.68;47.58;85.88;294.72;29.5;39.58;16.5;102.2;18.1;10.34;18.5;108.12;29.18;322.4;71.62;107.8;120.52;46.58;146.3;38.94;118.92;122.82;67.14;33.78;12.54;15.72;38.72;156.74;
customers_in_system; 22.74;53.86;233.6;115.52;39.76;48.64;21.74;20.84;59.56;9.66;283.18;21.3;322.26;78.12;40.54;29.86;26.16;109.46;127.84;135.04;31.1;13.84;28.98;52.18;91.0;312.66;33.78;42.64;18.1;110.1;20.1;11.34;20.22;117.82;31.7;339.1;79.08;116.38;127.9;51.84;155.84;43.46;121.72;130.06;71.2;36.18;13.5;17.64;40.48;166.58;
waiting_time; 26.777464999467544;60.156052138933994;337.2712494606826;148.42090288665827;51.719629139498885;65.92403829597319;28.542875903309675;25.9992770260359;77.83193839115103;13.686507667533771;552.617857851509;66.97775615081663;761.2899278139496;213.39867388304017;62.06845196444855;32.981902262610596;28.46203994123563;129.01197520634327;163.53925005259183;405.10999097981227;32.618934889774955;15.76315247725476;34.21408051875875;112.97761810590667;131.87355072015046;582.9939276375313;366.2791868921972;50.917079665593356;20.6463219638938;200.27445153585796;49.78445672605234;11.735405217769198;23.1143753755791;231.65797138481727;122.66133577140855;524.8357428447525;621.8067685736778;191.1016137169394;271.4548142492411;116.72763456549418;234.81135046969533;268.52396781222336;126.24812196096222;216.778972483531;96.90974870332825;42.864571573488064;13.996453049310066;20.229581173027594;42.13743563690039;225.43393190358788;
proceeding_time; 29.19560058147392;62.57007407782733;343.20649696042136;157.6542642027531;54.65663257472346;69.78208123827989;30.44194989057467;27.92151315235367;81.93526013796158;14.520757911005791;556.8045666776848;79.15902927121184;762.342003816179;236.72324669081928;66.53484923761052;34.831376326558804;30.53943294048616;131.32755043473128;170.02244666557917;417.6448844980501;34.11061544966548;17.449365381971887;36.5158138785868;117.77855456491591;136.94268796680333;585.0188089474811;386.7594655147734;53.574147402667634;22.768266875124738;201.63740530255654;57.99721519114961;12.958865343732642;24.99587414864014;232.79315598056027;133.7374597383937;526.5265382767413;644.3870505605569;192.53317488463;282.0203442719532;125.78373512023984;236.01567195596144;281.59305392097366;128.5807125330756;224.4343766147721;101.00759839180742;45.407877263134445;15.336850302433055;22.03889291515407;43.47065361544837;228.67019646785172;
rejected_counter; 
buf_gt; 

;0;
customers_in_queue; 79.65519999999998;
customers_in_system; 84.92399999999998;
waiting_time; 165.06320639228616;
proceeding_time; 170.21316892136088;
rejected_counter; NaN;
buf_gt; 
